state_fips,county_fips,total_emp,manufacturing_emp,prop_manuf_loss,prop_total_loss
53,009,17371,1472,0.344429347826087,0.029186575326693914
53,011,110009,12774,0.1357444809769845,0.015762346717086782
53,013,762,1,0,0
53,015,30640,5910,0.04230118443316413,0.008159268929503917
53,017,5862,1,0,0
53,019,737,60,1,0.3758480325644505
53,021,16301,1,0,0
53,023,300,1,0,0
53,025,18640,3092,0.27102199223803364,0.04495708154506438
53,027,16278,2556,0.4096244131455399,0.0643199410246959
53,029,11836,1,0,0
53,031,6753,1,0,0
53,033,1032598,77335,0.04155944914980281,0.00311253750249371
53,035,57587,1,0,0
53,037,10409,1,0,0
53,039,3530,750,0.009333333333333334,0.00198300283286119
53,041,19031,3357,0.14268692284778076,0.025169460354159005
53,043,1495,1,0,0
53,045,9832,1288,0.8734472049689441,0.11442229454841335
53,047,8440,375,1,0.0745260663507109
53,049,4167,764,0.056282722513089,0.010319174466042717
53,051,1828,375,0.5786666666666667,0.1187089715536105
53,053,228905,15876,0.029982363315696647,0.0020794652803564797
53,055,4089,1,0,0
53,059,1281,175,0.2057142857142857,0.02810304449648712
53,061,220362,50671,0.045154032878766945,0.0103829153846852
53,063,177847,14361,0.0758303739293921,0.006123240763127857
53,065,7347,1125,0.21333333333333335,0.032666394446712946
53,067,64807,2628,0.015220700152207,6.172172759115528e-4
53,069,617,39,1,1
53,071,19272,1,0,0
53,073,70390,8823,0.10132607956477388,0.012700667708481318
53,075,8784,1,0,0
53,077,62674,7423,0.08904755489694194,0.01054663815936433
54,001,2910,1,0,0
54,003,20726,2437,0.024620434961017644,0.0028949146000192996
54,005,7251,1,0,0
54,007,3007,336,0.19345238095238096,0.02161622879946791
54,009,7531,1926,0.19937694704049844,0.05098924445624751
54,011,47641,5194,0.09876780901039661,0.010768035935433766
54,013,1088,1,0,0
54,015,1487,1,0,0
54,017,528,60,0.25,0.028409090909090908
54,019,8916,750,0.324,0.02725437415881561
54,021,1218,1,0,0
54,023,2521,334,0.05389221556886228,0.007140023800079333
54,025,10228,753,0.11155378486055777,0.008212749315604223
54,027,2731,165,0.3515151515151515,0.021237641889417794
54,029,10127,2909,0.14162942591956,0.040683321812975216
54,031,5356,1,0,0
54,033,27598,1992,0.21686746987951808,0.01565330821073991
54,035,6811,1750,0.5234285714285715,0.1344883277051828
54,039,90493,3419,0.09915179877157064,0.0037461461107488976
54,041,5118,164,0.22560975609756098,0.007229386479093396
54,043,2275,1,0,0
54,045,10992,1,0,0
54,047,3148,1,0,0
54,049,17942,1400,0.24571428571428572,0.019172890424701817
54,051,7849,450,0.06222222222222222,0.0035673334182698435
54,053,4670,750,0.6586666666666666,0.10578158458244111
54,057,6600,1,0,0
54,059,6287,1,0,0
54,061,39982,3227,0.18903005887821506,0.015256865589515282
54,063,1440,1,0,0
54,065,2302,1,0,0
54,067,8346,791,0.05056890012642225,0.004792715073088905
54,069,27574,1514,0.21994715984147953,0.012076593892797563
54,071,1161,1,0,0
54,073,2048,469,0.008528784648187633,0.001953125
54,075,3243,1,0,0
54,077,5063,582,0.01718213058419244,0.0019751135690302193
54,079,16468,1,0,0
54,081,29680,1270,0.14566929133858267,0.006233153638814016
54,083,9204,1266,0.21879936808846762,0.03009561060408518
54,085,2468,1,0,0
54,087,2618,221,0.2669683257918552,0.022536287242169595
54,089,1537,1,0,0
54,091,1957,1,0,0
54,093,2038,1,0,0
54,095,1439,1,0,0
54,097,7084,950,0.17578947368421052,0.0235742518351214
54,099,7724,608,0.029605263157894735,0.002330398757120663
54,101,1473,98,0.9285714285714286,0.06177868295994569
54,103,4432,1750,0.11428571428571428,0.04512635379061372
54,105,396,1,0,0
54,107,34000,3849,0.12782540919719407,0.014470588235294117
54,109,3851,1,0,0
55,001,3074,1,0,0
55,003,6835,1265,0.05691699604743083,0.010534016093635698
55,005,16017,4590,0.0289760348583878,0.00830367734282325
55,007,2261,1,0,0
55,009,133583,24066,0.017618216571096152,0.003174056579055718
55,011,4352,1,0,0
55,013,3165,1,0,0
55,015,11939,3327,0.25548542230237453,0.07119524248261999
55,017,19200,1,0,0
55,019,8181,2886,0.04712404712404712,0.01662388461068329
55,021,19605,1,0,0
55,023,5904,1506,0.12682602921646746,0.0323509485094851
55,025,247333,23898,0.029291154071470416,0.002830192493520881
55,027,27906,10015,0.006789815277084373,0.002436751952985021
55,029,10437,2205,0.15328798185941042,0.032384784899875445
55,031,13516,1399,0.0228734810578985,0.0023675643681562593
55,033,12425,1,0,0
55,035,47040,4411,0.21060983903876673,0.019749149659863945
55,037,592,1,0,0
55,039,39419,7522,0.033235841531507576,0.006342119282579467
55,041,1815,1,0,0
55,045,11602,2530,0.10158102766798419,0.02215135321496294
55,047,5810,1407,0.17768301350390903,0.043029259896729774
55,049,8738,750,0.02266666666666667,0.0019455252918287938
55,051,1543,1,0,0
55,053,6120,1,0,0
55,055,30438,8994,0.05570380253502335,0.016459688547210725
55,057,6148,1,0,0
55,059,45219,6416,0.10956982543640897,0.015546562285764834
55,061,5521,1899,0.013164823591363875,0.004528165187466039
55,063,56501,6816,0.09551056338028169,0.0115219199660183
55,065,2597,646,0.14860681114551083,0.036965729688101655
55,067,6595,1,0,0
55,071,30225,10536,0.15053151100987092,0.052473118279569894
55,073,63576,16802,0.04933936436138555,0.01303951176544608
55,075,17281,1,0,0
55,077,3046,1165,0.03690987124463519,0.014116874589625739
55,078,750,1,0,0
55,079,453280,53489,0.06393837985380171,0.007545005294740558
55,081,14283,1,0,0
55,083,6765,1750,0.008571428571428572,0.0022172949002217295
55,085,13672,1382,0.0824891461649783,0.008338209479227619
55,087,92898,16355,0.06365025985937023,0.011205838661758057
55,089,35836,8053,0.040481808021855206,0.009096997432749191
55,091,1614,1,0,0
55,093,6109,1,0,0
55,095,12445,3866,0.03621314019658562,0.01124949779027722
55,097,29247,4172,0.1522051773729626,0.021711628543098438
55,099,4869,1802,0.2830188679245283,0.10474430067775724
55,101,65755,13607,0.01785845520687881,0.0036955364611056195
55,103,4602,1376,0.22892441860465115,0.06844850065189048
55,105,51757,8619,0.059055574892678965,0.009834418532758854
55,107,4075,1362,0.015418502202643172,0.0051533742331288344
55,109,24439,5202,0.06978085351787774,0.014853308236834568
55,111,29955,5164,0.012199845081332301,0.002103154732098147
55,113,4940,1,0,0
55,115,10433,2060,0.04271844660194175,0.008434774273938465
55,117,51338,16816,0.059407706945765935,0.01945926993649928
55,119,6477,2296,0.12804878048780488,0.04539138490041686
55,121,11140,5609,0.03850953824211089,0.01938958707360862
55,123,6729,1,0,0
55,125,5936,1,0,0
55,127,32657,7478,0.017919229740572345,0.004103255044860214
55,129,4487,1017,0.11209439528023599,0.025406730554936485
55,131,47741,11995,0.03117965819091288,0.007833937286608994
55,133,218305,42452,0.05667577499293319,0.011021277570371728
55,135,15975,5707,0.19099351673383563,0.06823161189358372
55,137,4526,1,0,0
55,139,82414,22501,0.04417581440824852,0.012061057587303128
55,141,34875,5496,0.013828238719068414,0.00217921146953405
56,001,10122,1,0,0
56,003,2506,1,0,0
56,005,23006,1,0,0
56,007,4883,1,0,0
56,009,3966,1,0,0
56,011,1513,1,0,0
56,013,11972,1,0,0
56,015,3219,1,0,0
56,017,1824,1,0,0
56,019,2535,1,0,0
56,021,31678,1435,0.12682926829268293,0.005745312204053286
56,023,4607,1,0,0
56,025,34720,2419,4.1339396444811904e-4,2.880184331797235e-5
56,027,390,1,0,0
56,029,10081,1,0,0
56,031,2218,1,0,0
56,033,10561,300,0.15333333333333332,0.004355648139380741
56,035,3696,1,0,0
56,037,16785,1,0,0
56,039,15977,1,0,0
56,041,8026,1,0,0
56,043,3332,1,0,0
56,045,1564,1,0,0
