state_cens,state,state2,empl,member,year
53,District of Columbia,DC,239021.40534166677,33609.645083333344,2002
59,Florida,FL,6404443.240899998,369816.91735833324,2002
58,Georgia,GA,3611145.5596749973,218089.0699833333,2002
95,Hawaii,HI,485387.4273416672,118470.06643333341,2002
82,Idaho,ID,551172.535441666,39080.51995833334,2002
33,Illinois,IL,5250356.941241668,1035087.2880166675,2002
32,Indiana,IN,2717838.8482083254,361582.8942583333,2002
42,Iowa,IA,1381784.2570916666,152614.81114166678,2002
47,Kansas,KS,1177568.7916749984,96429.39756666674,2002
61,Kentucky,KY,1665724.4134749987,166678.99761666663,2002
72,Louisiana,LA,1681835.4708333306,140930.31817499993,2002
11,Maine,ME,561770.734650001,72849.88232499997,2002
52,Maryland,MD,2496324.180441666,362011.1513166667,2002
14,Massachusetts,MA,2864758.935808334,412060.51639999985,2002
34,Michigan,MI,4244268.887358344,896486.1765750007,2002
41,Minnesota,MN,2369609.202858334,415557.3494583332,2002
64,Mississippi,MS,1058794.4357666674,70613.37832499998,2002
43,Missouri,MO,2486822.572250006,328725.9352999999,2002
81,Montana,MT,365368.01935000025,51670.78434166671,2002
46,Nebraska,NE,773365.4455083335,61592.302558333344,2002
88,Nevada,NV,897270.0482333323,136510.42705,2002
12,New Hampshire,NH,588153.1575583331,57585.281600000024,2002
22,New Jersey,NJ,3595027.977791678,711176.5343666667,2002
85,New Mexico,NM,703917.2135750006,48231.02600833332,2002
21,New York,NY,7589845.36764165,1944653.9014583358,2002
56,North Carolina,NC,3310821.9593583294,112896.13227499995,2002
44,North Dakota,ND,275370.0592583339,22327.783391666668,2002
31,Ohio,OH,4984597.200191669,835384.7010916653,2002
73,Oklahoma,OK,1416483.2063833347,126591.38069999997,2002
92,Oregon,OR,1439289.1191499995,226276.9767083335,2002
23,Pennsylvania,PA,5262893.973808331,824914.7247166665,2002
15,Rhode Island,RI,435005.0804833336,75625.03887500003,2002
57,South Carolina,SC,1664551.3476916624,82586.32882499999,2002
45,South Dakota,SD,334771.62764999917,18566.425875,2002
62,Tennessee,TN,2436293.5473416653,221405.82631666656,2002
74,Texas,TX,8839055.053633315,458446.9022833327,2002
87,Utah,UT,948481.2224583327,58971.039325000034,2002
13,Vermont,VT,278874.55145000014,26438.29400833334,2002
54,Virginia,VA,3255207.14014166,196357.19913333323,2002
91,Washington,WA,2530861.3903083266,471778.0986083336,2002
55,West Virginia,WV,704829.3728583346,93294.19835833335,2002
35,Wisconsin,WI,2474479.711474999,385232.07725,2002
83,Wyoming,WY,217552.62190833362,16731.754533333336,2002
63,Alabama,AL,1821559.2418999965,146951.87201666666,2003
94,Alaska,AK,264786.5216083332,59095.65755000001,2003
86,Arizona,AZ,2190769.0357666677,113074.30609999999,2003
71,Arkansas,AR,1034543.7272666678,49767.43160833334,2003
93,California,CA,14349849.068900164,2414208.306391672,2003
84,Colorado,CO,2007293.5268833323,155859.17664166665,2003
16,Connecticut,CT,1488684.6373583325,228740.11260833312,2003
51,Delaware,DE,366230.7132416673,41905.159524999974,2003
53,District of Columbia,DC,267942.7399833341,38993.46480833333,2003
59,Florida,FL,6651640.073908346,407179.51915000007,2003
58,Georgia,GA,3703409.4103416693,249191.7114249999,2003
95,Hawaii,HI,510561.40752500045,121723.20192500015,2003
82,Idaho,ID,548429.130199999,38644.43124166668,2003
33,Illinois,IL,5398828.4361583395,966860.4232333329,2003
32,Indiana,IN,2768266.083683331,327426.4381166666,2003
42,Iowa,IA,1364928.3940666635,156803.92982500003,2003
47,Kansas,KS,1203970.8099916705,95543.43729999996,2003
61,Kentucky,KY,1680547.261599997,174987.11749166666,2003
72,Louisiana,LA,1685216.9108333334,109191.85032500012,2003
11,Maine,ME,566855.2167333325,72508.03037499999,2003
52,Maryland,MD,2480919.6580250044,354079.5139,2003
14,Massachusetts,MA,2925299.6526999916,415509.2246333328,2003
34,Michigan,MI,4188077.9588749954,918964.8157249998,2003
41,Minnesota,MN,2434824.969583336,414003.91444999975,2003
64,Mississippi,MS,1116712.8223999985,55359.12936666669,2003
43,Missouri,MO,2546156.9378166646,336465.6829583333,2003
81,Montana,MT,359610.4396749998,50323.619333333336,2003
46,Nebraska,NE,818686.007691668,64364.28101666672,2003
88,Nevada,NV,942725.6290750012,136059.95722500002,2003
12,New Hampshire,NH,606755.4452416663,56475.21496666661,2003
22,New Jersey,NJ,3776690.714133309,737080.3906583338,2003
85,New Mexico,NM,741030.7416833338,56687.636749999976,2003
21,New York,NY,7874047.343575032,1935825.1383833308,2003
56,North Carolina,NC,3576403.2556000054,111438.75190833335,2003
44,North Dakota,ND,284458.2075583338,20898.037925000004,2003
31,Ohio,OH,5099814.523333333,850345.1687499989,2003
73,Oklahoma,OK,1405876.6130583338,96221.22006666672,2003
92,Oregon,OR,1465597.9168083307,229850.62514166653,2003
23,Pennsylvania,PA,5260617.559058325,794325.3975416656,2003
15,Rhode Island,RI,493891.5946583322,83990.43545000014,2003
57,South Carolina,SC,1688568.3328000011,71333.04854166668,2003
45,South Dakota,SD,353190.54876666545,19062.352066666655,2003
62,Tennessee,TN,2384083.612133334,178837.4840999999,2003
74,Texas,TX,9072362.502233325,508225.9479333335,2003
87,Utah,UT,1014866.0838333275,53015.683425,2003
13,Vermont,VT,281483.96528333257,27170.352983333352,2003
54,Virginia,VA,3243374.831283347,209897.48457499992,2003
91,Washington,WA,2539487.458725008,501544.55411666736,2003
55,West Virginia,WV,670911.9347666649,87770.5992416667,2003
35,Wisconsin,WI,2612742.775866669,414360.00598333287,2003
83,Wyoming,WY,224295.5776583336,17831.586099999997,2003
63,Alabama,AL,1860961.0557999997,181286.41655,2004
94,Alaska,AK,267806.8145083332,53948.92811666673,2004
86,Arizona,AZ,2323082.7355166674,145298.83435833344,2004
71,Arkansas,AR,1058047.5418000007,50870.85994999999,2004
93,California,CA,14414248.453791704,2384704.8822166673,2004
84,Colorado,CO,2050103.7180916616,172020.72329166665,2004
16,Connecticut,CT,1538696.7634666658,234705.9732916669,2004
51,Delaware,DE,372501.43989166775,46075.297708333324,2004
53,District of Columbia,DC,258251.27168333315,32748.591908333336,2004
59,Florida,FL,6942888.050491652,414218.64410000015,2004
58,Georgia,GA,3773441.4953666576,242188.5737,2004
95,Hawaii,HI,532601.2715333333,126379.20454166671,2004
82,Idaho,ID,561086.2063583342,32755.833633333343,2004
33,Illinois,IL,5410190.565066651,908286.309633332,2004
32,Indiana,IN,2716836.328058338,310725.5719749996,2004
42,Iowa,IA,1344935.7041250027,141040.35496666664,2004
47,Kansas,KS,1222705.2295416652,103014.13096666659,2004
61,Kentucky,KY,1698972.2372166684,163686.5809833334,2004
72,Louisiana,LA,1696987.744875001,129265.24166666665,2004
11,Maine,ME,564174.1190249987,63677.70699999995,2004
52,Maryland,MD,2502369.5916000125,271995.14000833366,2004
14,Massachusetts,MA,2920039.5355833257,393287.4223500001,2004
34,Michigan,MI,4305330.303474991,929821.4337249991,2004
41,Minnesota,MN,2429158.978174997,424233.59595833364,2004
64,Mississippi,MS,1108211.2049500002,52901.59632499999,2004
43,Missouri,MO,2546383.4834083295,314813.34375833336,2004
81,Montana,MT,365551.86155000055,42732.6104833333,2004
46,Nebraska,NE,831310.3402249996,69167.52882499999,2004
88,Nevada,NV,1006042.3317499991,125992.13780833328,2004
12,New Hampshire,NH,618441.4365666652,60945.385558333306,2004
22,New Jersey,NJ,3768504.879933334,744824.8486083333,2004
85,New Mexico,NM,734422.4275249995,49007.518541666635,2004
21,New York,NY,7900885.000183414,1995770.42583333,2004
56,North Carolina,NC,3549241.964833337,97015.01809999997,2004
44,North Dakota,ND,292100.7675333329,22382.742616666663,2004
31,Ohio,OH,4997664.513491691,758559.8146833333,2004
73,Oklahoma,OK,1402062.5970750006,86202.23825833334,2004
92,Oregon,OR,1470595.3552333356,223503.01777499993,2004
23,Pennsylvania,PA,5297751.921549987,792720.0718166659,2004
15,Rhode Island,RI,486616.4295833341,79436.52719999998,2004
57,South Carolina,SC,1764805.9382916663,53536.3861,2004
45,South Dakota,SD,346869.52771666733,20779.80103333333,2004
62,Tennessee,TN,2465313.526458334,164201.74491666665,2004
74,Texas,TX,9072285.73601671,457310.0090416667,2004
87,Utah,UT,1000562.6202916638,57542.788099999976,2004
13,Vermont,VT,291124.55306666705,28660.009966666665,2004
54,Virginia,VA,3307571.009900007,176051.3405416666,2004
91,Washington,WA,2644712.2039750083,509750.68577499955,2004
55,West Virginia,WV,700137.7584333341,99420.69229166664,2004
35,Wisconsin,WI,2597009.545708335,414327.2392749998,2004
83,Wyoming,WY,222283.50723333342,17812.635566666657,2004
63,Alabama,AL,1909492.5779333333,195200.1963916666,2005
94,Alaska,AK,274988.7892416669,62602.49699166663,2005
86,Arizona,AZ,2366359.5835333285,144665.13269166666,2005
71,Arkansas,AR,1137781.950208333,54452.898349999974,2005
93,California,CA,14687034.610783335,2423854.564049996,2005
84,Colorado,CO,2052169.587483337,169971.61543333327,2005
16,Connecticut,CT,1549515.4668916627,246684.84755000006,2005
51,Delaware,DE,385934.78217500006,45678.1036916667,2005
53,District of Columbia,DC,258961.88020833393,29331.31665,2005
59,Florida,FL,7388853.508125002,400993.3302583331,2005
58,Georgia,GA,3764600.3671999895,189971.21085833324,2005
95,Hawaii,HI,545124.818158333,140607.6697333332,2005
82,Idaho,ID,605582.7048416667,31315.915533333347,2005
33,Illinois,IL,5472594.052316655,926805.3887166659,2005
32,Indiana,IN,2788752.5825333237,345650.4106583329,2005
42,Iowa,IA,1368784.6910833358,157060.56126666663,2005
47,Kansas,KS,1209795.3108666656,85238.01925833334,2005
61,Kentucky,KY,1695878.191216664,163997.71808333334,2005
72,Louisiana,LA,1778227.5888416665,114272.58724166665,2005
11,Maine,ME,581709.7471166664,68966.24919999998,2005
52,Maryland,MD,2530024.7735500014,336743.03097499965,2005
14,Massachusetts,MA,2886334.9745833334,402161.1752666665,2005
34,Michigan,MI,4288106.244241659,880066.0714583328,2005
41,Minnesota,MN,2494021.135599999,392160.4505083332,2005
64,Mississippi,MS,1089451.0466416667,77157.39714166668,2005
43,Missouri,MO,2532367.9535749895,290006.7539583333,2005
81,Montana,MT,391390.2953250002,41736.053433333305,2005
46,Nebraska,NE,830336.3918416696,69307.04854166662,2005
88,Nevada,NV,1050500.6559416668,145319.5633250001,2005
12,New Hampshire,NH,627359.2724583325,65022.42153333332,2005
22,New Jersey,NJ,3868492.223200004,791271.687000002,2005
85,New Mexico,NM,777366.5520583339,62834.58942500001,2005
21,New York,NY,8008033.281908345,2089727.6591833313,2005
56,North Carolina,NC,3630896.4128583353,106963.56104166669,2005
44,North Dakota,ND,288899.22312499967,21005.419791666674,2005
31,Ohio,OH,5038507.768824969,804273.2799250014,2005
73,Oklahoma,OK,1431815.961416665,76728.04345000001,2005
92,Oregon,OR,1470227.786433332,212844.07524999994,2005
23,Pennsylvania,PA,5455580.759300037,752537.1601833326,2005
15,Rhode Island,RI,493959.6194749988,78780.28040000005,2005
57,South Carolina,SC,1739427.448766668,40030.50035833333,2005
45,South Dakota,SD,350178.1581166665,20540.187775000002,2005
62,Tennessee,TN,2367733.2415916603,128092.67522500004,2005
74,Texas,TX,9485248.555116674,506173.1080749996,2005
87,Utah,UT,1034707.4692416675,50510.99682500002,2005
13,Vermont,VT,286513.66313333326,31060.09799166668,2005
54,Virginia,VA,3406311.8911583317,164579.94922500005,2005
91,Washington,WA,2746462.2617416643,523304.6216916666,2005
55,West Virginia,WV,687945.8780666664,99051.95571666659,2005
35,Wisconsin,WI,2550975.2431500014,410059.8456666667,2005
83,Wyoming,WY,227943.0873916665,18018.506891666675,2005
63,Alabama,AL,1930249.390475005,170113.14254166672,2006
94,Alaska,AK,279578.1768333343,62054.96684166667,2006
86,Arizona,AZ,2583995.8084083404,196921.56153333327,2006
71,Arkansas,AR,1130107.716916665,58127.11546666667,2006
93,California,CA,14500759.751466637,2273436.6879416676,2006
84,Colorado,CO,2153892.763041665,164956.7691416666,2006
16,Connecticut,CT,1590721.2804916666,247492.38153333357,2006
51,Delaware,DE,395680.7440916669,42646.021158333344,2006
53,District of Columbia,DC,246366.55572499952,25349.91597500001,2006
59,Florida,FL,7675746.847200005,396957.9013833332,2006
58,Georgia,GA,3973750.955624994,175801.95994166652,2006
95,Hawaii,HI,561676.0107833312,138967.78835,2006
82,Idaho,ID,620165.7879416662,37418.03227500001,2006
33,Illinois,IL,5684135.854641652,931165.641966667,2006
32,Indiana,IN,2787105.376275003,334077.55109166633,2006
42,Iowa,IA,1423670.7142833367,160676.59862499996,2006
47,Kansas,KS,1236096.6942333304,98816.42442500006,2006
61,Kentucky,KY,1752214.446083335,172106.49550833323,2006
72,Louisiana,LA,1676436.0137000005,107007.80896666665,2006
11,Maine,ME,583868.7312083315,69292.92710833332,2006
52,Maryland,MD,2613727.9207750037,342389.35639999964,2006
14,Massachusetts,MA,2858969.45713333,413777.5469750002,2006
34,Michigan,MI,4299279.575600004,841830.7347250006,2006
41,Minnesota,MN,2478590.4818166676,395479.61980000034,2006
64,Mississippi,MS,1064771.7353666662,60044.434775,2006
43,Missouri,MO,2609568.7502250043,284196.8253499998,2006
81,Montana,MT,396968.9173249998,48322.39349166668,2006
46,Nebraska,NE,830548.822533333,65912.56684166666,2006
88,Nevada,NV,1124230.5822000003,166518.21474999987,2006
12,New Hampshire,NH,620340.1081833345,62914.539774999976,2006
22,New Jersey,NJ,3826562.178600008,770267.7843500007,2006
85,New Mexico,NM,796411.1993666668,62209.36144166664,2006
21,New York,NY,8115161.148541706,1981323.105791669,2006
56,North Carolina,NC,3809760.7323250095,125626.79393333326,2006
44,North Dakota,ND,300235.5572416671,20290.400266666667,2006
31,Ohio,OH,5170186.619458329,733702.8154833341,2006
73,Oklahoma,OK,1452807.946266671,92752.30406666666,2006
92,Oregon,OR,1526953.6117166677,210661.98400833318,2006
23,Pennsylvania,PA,5456540.722949992,744536.9565583334,2006
15,Rhode Island,RI,497561.54137500154,76296.58023333328,2006
57,South Carolina,SC,1775394.3875583296,58655.42353333334,2006
45,South Dakota,SD,350593.0437333346,20781.358474999994,2006
62,Tennessee,TN,2549583.922691663,152962.4098583333,2006
74,Texas,TX,9750865.280025026,476208.59107500006,2006
87,Utah,UT,1120621.9978749992,60729.85294999997,2006
13,Vermont,VT,304838.3203166672,33658.142325,2006
54,Virginia,VA,3445961.328175005,139497.94369166667,2006
91,Washington,WA,2771727.0285083256,548509.1325916664,2006
55,West Virginia,WV,710428.8631666639,100685.51180000002,2006
35,Wisconsin,WI,2586655.8176,385525.2569999999,2006
83,Wyoming,WY,235113.71970000071,19447.063149999998,2006
63,Alabama,AL,1894629.0006666651,180396.95085833347,2007
94,Alaska,AK,283812.09875833243,67510.7646666667,2007
86,Arizona,AZ,2619198.1990583353,229569.60450833323,2007
71,Arkansas,AR,1154073.1185833348,61881.961283333294,2007
93,California,CA,14856079.938166669,2473917.801008334,2007
84,Colorado,CO,2203978.6133166626,190759.20520833344,2007
16,Connecticut,CT,1617357.902583336,253053.11352500017,2007
51,Delaware,DE,395668.98875833204,47428.75319166664,2007
53,District of Columbia,DC,277935.4797499997,28740.036616666686,2007
59,Florida,FL,7740964.343041676,454771.5011666669,2007
58,Georgia,GA,4181194.184275009,185589.7055666667,2007
95,Hawaii,HI,556408.7642750016,130299.54981666678,2007
82,Idaho,ID,634691.1427249989,33392.05308333333,2007
33,Illinois,IL,5802384.322158351,842188.67395,2007
32,Indiana,IN,2778629.048208336,333231.16385,2007
42,Iowa,IA,1417249.3100333386,148689.20601666646,2007
47,Kansas,KS,1274386.4264583325,89236.961,2007
61,Kentucky,KY,1733724.9592583375,157357.03895,2007
72,Louisiana,LA,1669612.6044000008,93776.81634166664,2007
11,Maine,ME,573914.721000002,67200.53719999998,2007
52,Maryland,MD,2598100.789633312,335300.30609166704,2007
14,Massachusetts,MA,2882220.6370333275,379479.0041666666,2007
34,Michigan,MI,4192998.2781833173,818586.2424583327,2007
41,Minnesota,MN,2460165.0168750156,400369.4894916668,2007
64,Mississippi,MS,1067924.0263833324,71756.51361666665,2007
43,Missouri,MO,2585313.4542083326,275413.93455833336,2007
81,Montana,MT,398560.5874416668,53984.371416666654,2007
46,Nebraska,NE,835875.5015249997,64793.502225000004,2007
88,Nevada,NV,1177254.5505500005,181579.5348333332,2007
12,New Hampshire,NH,630574.9688166645,60988.845558333305,2007
22,New Jersey,NJ,3897472.767541674,747522.9012249996,2007
85,New Mexico,NM,800265.395066668,61718.756516666654,2007
21,New York,NY,8149836.113208333,2054904.7197166646,2007
56,North Carolina,NC,3770883.8728333404,113619.6175666667,2007
44,North Dakota,ND,303291.3806083334,19381.224491666664,2007
31,Ohio,OH,5186562.334574988,730336.259308333,2007
73,Oklahoma,OK,1456055.7815333337,103309.90242499998,2007
92,Oregon,OR,1581896.7449666683,226590.25114166664,2007
23,Pennsylvania,PA,5496015.135033334,829812.118758334,2007
15,Rhode Island,RI,497106.95731666544,74522.7476,2007
57,South Carolina,SC,1873012.5144083372,77526.88555000002,2007
45,South Dakota,SD,353579.6773583335,22840.967066666664,2007
62,Tennessee,TN,2596051.104433333,137759.71355833331,2007
74,Texas,TX,9899066.623024981,462697.7377499997,2007
87,Utah,UT,1152822.547733333,67430.43126666667,2007
13,Vermont,VT,287640.6156000014,29814.800208333334,2007
54,Virginia,VA,3502034.2985499958,128748.31178333332,2007
91,Washington,WA,2874067.4082333404,579297.245475001,2007
55,West Virginia,WV,724365.2610250002,96621.9075833333,2007
35,Wisconsin,WI,2630831.0295916763,375723.7694999998,2007
83,Wyoming,WY,239263.4725999997,18923.517124999988,2007
63,Alabama,AL,1858382.8410333323,181421.30287499994,2008
94,Alaska,AK,289063.6407083337,67830.4519083333,2008
86,Arizona,AZ,2579090.651458333,227418.90977500004,2008
71,Arkansas,AR,1158112.8347416674,67938.42589999999,2008
93,California,CA,14888985.064299932,2739900.6095333225,2008
84,Colorado,CO,2253762.8073166637,181118.83234166662,2008
16,Connecticut,CT,1624709.3133916697,275220.9816,2008
51,Delaware,DE,390972.5224916665,52297.155483333336,2008
53,District of Columbia,DC,288309.8142083338,35207.328325,2008
59,Florida,FL,7572945.730650019,482328.7714833334,2008
58,Georgia,GA,4083578.076641667,150694.95592500007,2008
95,Hawaii,HI,561526.2636333331,136274.18110833343,2008
82,Idaho,ID,601522.738366666,42471.42628333333,2008
33,Illinois,IL,5662162.734608348,939211.9386166662,2008
32,Indiana,IN,2811233.45590833,349316.28775833297,2008
42,Iowa,IA,1437483.9046833338,152589.44086666664,2008
47,Kansas,KS,1273451.7980916663,89258.39480000007,2008
61,Kentucky,KY,1703439.2237750005,145916.9144833333,2008
72,Louisiana,LA,1723863.6732666672,80040.45401666667,2008
11,Maine,ME,573616.0812499984,70712.87336666668,2008
52,Maryland,MD,2609796.546533338,329398.1914166666,2008
14,Massachusetts,MA,2909331.050308334,457601.51963333343,2008
34,Michigan,MI,4088547.0462166746,770540.256708333,2008
41,Minnesota,MN,2429671.1424416713,391663.0826333328,2008
64,Mississippi,MS,1088761.7864999983,57288.51459166665,2008
43,Missouri,MO,2543490.0556666646,284611.52124166675,2008
81,Montana,MT,389155.1499416671,47349.273424999985,2008
46,Nebraska,NE,839931.7637666658,70028.25423333331,2008
88,Nevada,NV,1192322.790158332,198976.2580083334,2008
12,New Hampshire,NH,634893.1356833327,67037.77116666666,2008
22,New Jersey,NJ,3842867.6637666663,703057.043225,2008
85,New Mexico,NM,806905.6142583324,58367.401508333365,2008
21,New York,NY,8164769.598200017,2029290.3737000017,2008
56,North Carolina,NC,3798818.5028666575,132497.97338333333,2008
44,North Dakota,ND,308315.5829333328,18861.02370833332,2008
31,Ohio,OH,5046364.9912417,715823.2293583322,2008
73,Oklahoma,OK,1529024.654924998,101576.71965833333,2008
92,Oregon,OR,1565846.2367249974,259168.89583333328,2008
23,Pennsylvania,PA,5503958.283716644,847101.7753333326,2008
15,Rhode Island,RI,470507.1143749997,77687.40680833337,2008
57,South Carolina,SC,1792277.4915083323,69940.51925833336,2008
45,South Dakota,SD,369462.3441916673,18423.127891666663,2008
62,Tennessee,TN,2534325.9507333348,138657.25605,2008
74,Texas,TX,9990700.42719163,448624.1684749999,2008
87,Utah,UT,1178170.7305750002,67882.42428333337,2008
13,Vermont,VT,283831.67202500044,29384.61684166665,2008
54,Virginia,VA,3596668.124966682,145805.17480833334,2008
91,Washington,WA,2912433.728583342,577880.4131583341,2008
55,West Virginia,WV,736330.6564416649,101311.29099999994,2008
35,Wisconsin,WI,2642195.6282833386,395893.492025,2008
83,Wyoming,WY,241288.07419166676,18631.451641666663,2008
63,Alabama,AL,1763128.1461666645,191323.64383333334,2009
94,Alaska,AK,292916.6440666668,65198.338816666714,2009
86,Arizona,AZ,2470634.2908500023,161722.38995833334,2009
71,Arkansas,AR,1102709.923208335,46509.79685833334,2009
93,California,CA,14297101.227008294,2453378.3581000003,2009
84,Colorado,CO,2175484.832116671,153223.94399166657,2009
16,Connecticut,CT,1538095.1478500003,265453.4722333334,2009
51,Delaware,DE,367382.4320500003,43726.78900000003,2009
53,District of Columbia,DC,276061.5863333332,28592.006099999962,2009
59,Florida,FL,7097025.835149994,410944.00003333343,2009
58,Georgia,GA,3869369.7897333167,176670.401925,2009
95,Hawaii,HI,525857.4829499999,123487.18619166683,2009
82,Idaho,ID,577202.4081999992,36324.71001666667,2009
33,Illinois,IL,5435023.378191665,950586.2946166652,2009
32,Indiana,IN,2612208.543766671,277300.5299083333,2009
42,Iowa,IA,1397870.664949997,155560.82509166654,2009
47,Kansas,KS,1248583.1204499986,77240.62095833333,2009
61,Kentucky,KY,1657240.270658331,142378.88107500004,2009
72,Louisiana,LA,1703615.3193916702,98794.17245833333,2009
11,Maine,ME,542696.4067250001,63380.699266666634,2009
52,Maryland,MD,2554524.1975749917,322841.7223333333,2009
14,Massachusetts,MA,2864197.839341663,476024.80416666676,2009
34,Michigan,MI,3785260.878441663,710024.1402416672,2009
41,Minnesota,MN,2400459.4741666545,361906.64031666674,2009
64,Mississippi,MS,1029177.0713666666,49084.16208333333,2009
43,Missouri,MO,2480994.940058331,233570.40115,2009
81,Montana,MT,373844.41080000007,52078.36967499997,2009
46,Nebraska,NE,823354.3940833336,75761.59632500002,2009
88,Nevada,NV,1096841.1670250022,172599.3641416668,2009
12,New Hampshire,NH,615828.9980000012,66737.41200833337,2009
22,New Jersey,NJ,3734222.5596916624,721011.7417333326,2009
85,New Mexico,NM,759464.0457999982,51069.45127500003,2009
21,New York,NY,8021090.4179499475,2018782.7420666711,2009
56,North Carolina,NC,3707263.9800583203,115104.05133333331,2009
44,North Dakota,ND,301351.1603416664,20630.134791666664,2009
31,Ohio,OH,4827211.722641671,684918.0245333334,2009
73,Oklahoma,OK,1455602.9591333324,83084.52224999997,2009
92,Oregon,OR,1470715.677366667,250272.06076666675,2009
23,Pennsylvania,PA,5220376.271416679,781678.0131333322,2009
15,Rhode Island,RI,444298.72911666625,79585.95055833326,2009
57,South Carolina,SC,1671631.2242250014,75112.0600916667,2009
45,South Dakota,SD,356951.806758332,19802.09019166666,2009
62,Tennessee,TN,2387166.15585,121333.37864166666,2009
74,Texas,TX,9920148.568483347,508101.2795333334,2009
87,Utah,UT,1136403.2200333322,78863.67686666665,2009
13,Vermont,VT,285360.0480833335,35084.676525,2009
54,Virginia,VA,3502633.7754000095,165856.143,2009
91,Washington,WA,2847111.1139500085,574069.4854333332,2009
55,West Virginia,WV,698895.5346666664,97337.49778333328,2009
35,Wisconsin,WI,2528106.8480583346,384698.3699416664,2009
83,Wyoming,WY,239174.12559999985,18464.102558333336,2009
63,Alabama,AL,1808807.363108335,183338.16695833343,2010
94,Alaska,AK,295062.6380249996,67623.86324166671,2010
86,Arizona,AZ,2506722.514633331,160988.5606833334,2010
71,Arkansas,AR,1081711.3110250004,43635.304949999976,2010
93,California,CA,13891631.52645001,2431275.835108329,2010
84,Colorado,CO,2130393.2469083313,140378.07691666667,2010
16,Connecticut,CT,1548905.7640833382,258265.7244416668,2010
51,Delaware,DE,352227.2325416669,40229.14180833333,2010
53,District of Columbia,DC,287361.6154666665,25858.10506666665,2010
59,Florida,FL,7033457.003074984,391749.5067666664,2010
58,Georgia,GA,3792127.5829333374,153309.0956166667,2010
95,Hawaii,HI,511431.24730833253,111343.58979166675,2010
82,Idaho,ID,583829.5308749998,41513.141641666676,2010
33,Illinois,IL,5434236.609408318,843806.7725166683,2010
32,Indiana,IN,2553550.1432749988,278576.92848333326,2010
42,Iowa,IA,1392728.966683334,158157.35497500008,2010
47,Kansas,KS,1221558.750933335,83673.33459166669,2010
61,Kentucky,KY,1641654.6686083346,146526.39794166663,2010
72,Louisiana,LA,1742418.2177333378,75611.86743333336,2010
11,Maine,ME,543450.6602416637,62883.088791666654,2010
52,Maryland,MD,2557823.7062833197,296083.4943249998,2010
14,Massachusetts,MA,2865795.3426666684,414767.6794833336,2010
34,Michigan,MI,3805862.582283338,627271.979483333,2010
41,Minnesota,MN,2467751.6911916668,384569.7077916667,2010
64,Mississippi,MS,1037372.0848416657,46250.07588333333,2010
43,Missouri,MO,2468756.783624999,244315.2392583332,2010
81,Montana,MT,363884.24620833306,46083.90406666666,2010
46,Nebraska,NE,813070.6787666668,75330.091075,2010
88,Nevada,NV,1011731.1363250011,151273.90596666664,2010
12,New Hampshire,NH,622470.897383331,63226.64242499996,2010
22,New Jersey,NJ,3733760.6004666765,636939.7936166662,2010
85,New Mexico,NM,749525.0036249999,54786.397483333334,2010
21,New York,NY,8077935.788216661,1958725.021841667,2010
56,North Carolina,NC,3685868.322616681,116691.83158333333,2010
44,North Dakota,ND,312875.3589416654,23017.954958333332,2010
31,Ohio,OH,4786868.4913749965,654925.1656666673,2010
73,Oklahoma,OK,1417791.3729416651,77414.81637500004,2010
92,Oregon,OR,1515069.5765999996,245100.81425833335,2010
23,Pennsylvania,PA,5223632.054383346,770188.1638083328,2010
15,Rhode Island,RI,455607.64376666583,74854.44087499999,2010
57,South Carolina,SC,1713002.535974999,79582.78072499999,2010
45,South Dakota,SD,356768.81975000043,20017.208199999994,2010
62,Tennessee,TN,2477413.7760416707,115455.82010000004,2010
74,Texas,TX,10025472.91181665,545356.9954749999,2010
87,Utah,UT,1143844.497975001,74613.800475,2010
13,Vermont,VT,289484.47306666727,34239.62372500001,2010
54,Virginia,VA,3473020.580208333,160630.04514166655,2010
91,Washington,WA,2837203.088941661,551766.881558333,2010
55,West Virginia,WV,676537.6529083333,99862.43890833334,2010
35,Wisconsin,WI,2507886.7324833395,354882.45140833326,2010
83,Wyoming,WY,245684.94925000044,18087.2424,2010
63,Alabama,AL,1781884.938391669,178083.7787083334,2011
94,Alaska,AK,305484.80183333275,67571.80700000006,2011
86,Arizona,AZ,2499746.417174999,149076.21936666674,2011
71,Arkansas,AR,1116843.5136416652,47010.104966666666,2011
93,California,CA,13927053.125483382,2375552.7984333355,2011
84,Colorado,CO,2185152.417191664,179481.17235000007,2011
16,Connecticut,CT,1540071.9945083377,258666.295525,2011
51,Delaware,DE,370559.62224166706,38598.852849999996,2011
53,District of Columbia,DC,281468.2739500005,23477.85685833333,2011
59,Florida,FL,7282146.868399996,460666.1207416668,2011
58,Georgia,GA,3878157.131041665,153619.32484166668,2011
95,Hawaii,HI,525056.5430583337,112756.41519166663,2011
82,Idaho,ID,594380.2341333341,30559.699833333343,2011
33,Illinois,IL,5410479.779433329,875890.4843833334,2011
32,Indiana,IN,2683135.998408336,300740.2243999999,2011
42,Iowa,IA,1388052.0064916697,155614.13765833338,2011
47,Kansas,KS,1267321.463883334,96574.26374166664,2011
61,Kentucky,KY,1676227.2625916717,149571.48619166666,2011
72,Louisiana,LA,1713696.9487000015,76190.55656666667,2011
11,Maine,ME,554486.2035666676,62711.46896666672,2011
